#gene	pmid_counts
9939	95
9958	95
10765	94
11235	94
1286	94
1407	94
152	94
1727	94
1796	94
23314	94
23400	94
2783	94
286	94
2878	94
366	94
406922	94
4094	94
4159	94
4360	94
51426	94
5270	94
54474	94
55000	94
55704	94
55743	94
5691	94
5984	94
6128	94
6146	94
6224	94
635	94
6480	94
6892	94
7058	94
7227	94
799	94
81037	94
9510	94
9965	94
10134	93
10410	93
10661	93
11198	93
1184	93
1301	93
153090	93
164	93
2059	93
23095	93
2488	93
2661	93
29072	93
2913	93
4056	93
4281	93
4598	93
4673	93
4905	93
5110	93
51138	93
51141	93
5214	93
54	93
55	93
55215	93
56244	93
5724	93
5739	93
5786	93
5813	93
59340	93
6181	93
6201	93
6498	93
6571	93
6646	93
6997	93
79026	93
8363	93
8366	93
8729	93
945	93
978	93
10203	92
10221	92
10733	92
10928	92
1593	92
220988	92
221895	92
23019	92
23532	92
2692	92
3376	92
3756	92
4209	92
429	92
442890	92
4922	92
4953	92
5083	92
5209	92
5359	92
5718	92
57492	92
57674	92
5916	92
5967	92
6218	92
64714	92
7177	92
8365	92
8405	92
8697	92
8740	92
8936	92
9221	92
10291	91
10533	91
10989	91
1104	91
11100	91
1200	91
1233	91
1475	91
162	91
26060	91
26580	91
270	91
293	91
3360	91
3400	91
3487	91
406919	91
407019	91
51377	91
51434	91
56652	91
5719	91
58157	91
5908	91
5961	91
60674	91
6119	91
6354	91
6432	91
6514	91
6672	91
7050	91
7804	91
829	91
832	91
8360	91
8367	91
84790	91
8518	91
8639	91
9201	91
9349	91
950	91
9821	91
10800	90
10923	90
1163	90
1376	90
1793	90
1857	90
187	90
1947	90
2115	90
22827	90
27343	90
287	90
28964	90
3217	90
406959	90
4091	90
4215	90
4693	90
478	90
4899	90
5266	90
54487	90
5519	90
5818	90
5819	90
5917	90
6015	90
6121	90
64478	90
6810	90
6878	90
72	90
7468	90
80854	90
813	90
8368	90
8654	90
8665	90
8761	90
8880	90
9002	90
9141	90
9231	90
9627	90
970	90
9774	90
10549	89
11124	89
117159	89
133522	89
1464	89
1902	89
2171	89
23450	89
23770	89
2590	89
2702	89
27329	89
27436	89
3037	89
3118	89
3695	89
406929	89
4296	89
4488	89
4641	89
4836	89
5174	89
5567	89
5714	89
57510	89
5987	89
6204	89
6217	89
6294	89
6314	89
6558	89
6664	89
6880	89
80380	89
816	89
817	89
8440	89
9092	89
9218	89
94103	89
9590	89
10006	88
10159	88
10616	88
11218	88
115352	88
1975	88
2040	88
2242	88
2561	88
29881	88
3595	88
3908	88
4026	88
4048	88
407041	88
4141	88
4350	88
5222	88
53615	88
5420	88
55145	88
5985	88
6006	88
6257	88
6258	88
6363	88
6453	88
7041	88
79139	88
7965	88
8087	88
8161	88
8362	88
8668	88
8809	88
91	88
9308	88
9361	88
9618	88
1031	87
10735	87
10890	87
110467515	87
11047	87
116085	87
1442	87
1773	87
23326	87
24145	87
259197	87
2730	87
2905	87
3032	87
3385	87
3782	87
397	87
3977	87
406884	87
407043	87
466	87
5287	87
6047	87
6205	87
7021	87
7306	87
7840	87
794	87
7957	87
8411	87
8682	87
873	87
8910	87
9040	87
9682	87
9793	87
10288	86
10344	86
10460	86
110386951	86
116443	86
2203	86
22954	86
23373	86
250	86
2701	86
284217	86
29882	86
29949	86
30816	86
3198	86
387129	86
392	86
407053	86
427	86
4284	86
4793	86
48	86
5297	86
552	86
55210	86
5571	86
597	86
6137	86
6158	86
6203	86
6207	86
6400	86
64421	86
6792	86
6874	86
6876	86
7252	86
8013	86
8317	86
84444	86
8671	86
8840	86
9129	86
9444	86
10577	85
107963951	85
1491	85
23524	85
25970	85
26278	85
2683	85
2889	85
3026	85
307	85
3093	85
3598	85
3841	85
406943	85
407009	85
4440	85
4633	85
4666	85
4881	85
51529	85
5897	85
5983	85
6222	85
6504	85
6564	85
6693	85
6938	85
7088	85
7472	85
7503	85
79813	85
8148	85
886	85
9166	85
9572	85
9992	85
10920	84
111832670	84
1942	84
23274	84
23576	84
23765	84
259266	84
2745	84
2920	84
2966	84
29978	84
3092	84
3273	84
3336	84
3658	84
3831	84
3936	84
406901	84
4513	84
4543	84
4567	84
4678	84
4882	84
4923	84
51062	84
5116	84
5211	84
5325	84
54206	84
5481	84
54880	84
5625	84
5867	84
5890	84
6282	84
6303	84
638	84
6472	84
649	84
6926	84
7003	84
7335	84
7353	84
7916	84
81565	84
8241	84
8663	84
9547	84
9559	84
10262	83
11329	83
115650	83
148738	83
1610	83
2043	83
23022	83
23135	83
2525	83
2526	83
27347	83
2936	83
3078	83
3111	83
3316	83
3568	83
3670	83
369	83
3786	83
3930	83
3964	83
407017	83
4158	83
4299	83
5125	83
5213	83
5534	83
56254	83
5740	83
57412	83
5965	83
6046	83
7086	83
7148	83
7163	83
7311	83
7366	83
7476	83
9447	83
9493	83
9733	83
1052	82
1062	82
10663	82
11345	82
123	82
1822	82
1893	82
22806	82
25842	82
2695	82
334	82
3817	82
41	82
4629	82
51684	82
51701	82
5525	82
5527	82
55353	82
55611	82
56829	82
5792	82
58508	82
5902	82
63892	82
64324	82
6855	82
7942	82
79718	82
800	82
8029	82
8115	82
81608	82
8535	82
8569	82
8914	82
93649	82
965	82
104	81
1056	81
1063	81
10755	81
11214	81
128866	81
170302	81
2254	81
23239	81
25978	81
27327	81
2886	81
29883	81
30968	81
4012	81
406899	81
407011	81
407975	81
4102	81
442904	81
4722	81
4860	81
4919	81
4999	81
51726	81
5346	81
5411	81
54715	81
55851	81
5721	81
574456	81
6132	81
6136	81
6247	81
64083	81
6424	81
6430	81
7320	81
8125	81
814	81
8487	81
8531	81
9045	81
9122	81
9260	81
9500	81
984	81
10451	80
10457	80
10617	80
107604627	80
10769	80
10818	80
1121	80
117	80
1267	80
150684	80
1602	80
199	80
2204	80
2241	80
23418	80
26168	80
2873	80
2997	80
3588	80
406936	80
406953	80
407014	80
4507	80
4837	80
5250	80
54331	80
5446	80
57192	80
5825	80
60468	80
6249	80
65057	80
6626	80
6916	80
776	80
8322	80
84159	80
8471	80
84722	80
8805	80
969	80
100288687	79
10528	79
10726	79
11051	79
1824	79
2138	79
23657	79
2551	79
25824	79
2968	79
3000	79
3263	79
406909	79
406967	79
407037	79
4343	79
4594	79
509	79
5105	79
51305	79
54332	79
54657	79
55829	79
55908	79
55914	79
5607	79
574452	79
5859	79
64754	79
6581	79
6596	79
6717	79
6932	79
7130	79
722	79
7349	79
7367	79
7709	79
7799	79
79661	79
8664	79
9097	79
9622	79
9844	79
9935	79
10010	78
10213	78
1041	78
11171	78
2290	78
23077	78
2538	78
26058	78
2906	78
2922	78
2963	78
29945	78
3182	78
3294	78
3563	78
3798	78
3818	78
387893	78
4300	78
5025	78
50628	78
5163	78
5333	78
55165	78
5631	78
57126	78
574447	78
5837	78
6141	78
6273	78
643834	78
64866	78
6490	78
7071	78
7536	78
759	78
8027	78
8078	78
8353	78
9043	78
933	78
968	78
989	78
10519	77
10525	77
1794	77
1982	77
21	77
2253	77
23367	77
23521	77
2617	77
26574	77
2664	77
276	77
3163	77
345611	77
3489	77
3692	77
3730	77
3766	77
3857	77
3972	77
406931	77
4249	77
440	77
4489	77
463	77
4689	77
51297	77
51455	77
5304	77
55775	77
5586	77
5603	77
5824	77
6391	77
65266	77
6635	77
6845	77
713	77
7419	77
7453	77
85440	77
8751	77
8836	77
9437	77
9616	77
9919	77
10226	76
10250	76
1069	76
11005	76
1317	76
1382	76
2042	76
22803	76
22985	76
23746	76
2658	76
3021	76
3500	76
3660	76
3736	76
406961	76
4320	76
4340	76
440275	76
4534	76
4776	76
4887	76
51433	76
54575	76
54623	76
54829	76
55872	76
5650	76
5729	76
5803	76
5927	76
6185	76
6232	76
64072	76
6692	76
6822	76
7027	76
7053	76
714	76
7305	76
7392	76
837	76
9282	76
93	76
9601	76
9962	76
10243	75
10432	75
10921	75
11127	75
1153	75
1645	75
1903	75
2182	75
23499	75
24148	75
2674	75
27101	75
273	75
2957	75
3069	75
3357	75
3362	75
3447	75
3619	75
406955	75
4144	75
4151	75
4154	75
4703	75
475	75
4775	75
4886	75
5063	75
50652	75
51185	75
5307	75
5358	75
5476	75
55755	75
5864	75
6133	75
6138	75
6193	75
6230	75
64399	75
64802	75
6627	75
6760	75
6901	75
7024	75
8237	75
8480	75
8503	75
9100	75
9276	75
9439	75
9516	75
9525	75
974	75
9908	75
10009	74
10011	74
10254	74
10379	74
109461479	74
10949	74
10972	74
115004	74
119391	74
120227	74
164668	74
1908	74
1933	74
2119	74
23054	74
23064	74
23224	74
26018	74
26277	74
2633	74
26525	74
29927	74
30001	74
3005	74
3425	74
3445	74
3556	74
3776	74
3777	74
384	74
386653	74
406972	74
4191	74
4835	74
50484	74
51552	74
54541	74
54984	74
55660	74
5589	74
5884	74
6059	74
643847	74
65078	74
65109	74
6783	74
6862	74
7205	74
79400	74
8031	74
84148	74
9177	74
9698	74
9820	74
10542	73
10653	73
10767	73
10946	73
1211	73
147	73
1600	73
1618	73
1670	73
22900	73
23122	73
23517	73
2530	73
25793	73
310	73
3112	73
3202	73
3384	73
3451	73
3987	73
4504	73
4883	73
5023	73
51592	73
5364	73
5394	73
54739	73
54840	73
55612	73
55835	73
57120	73
5737	73
57448	73
59350	73
60412	73
6147	73
6156	73
6160	73
6210	73
63967	73
6651	73
6660	73
7327	73
8352	73
84126	73
8481	73
8683	73
8744	73
8943	73
9138	73
9341	73
9402	73
9607	73
973	73
9987	73
10021	72
1009	72
10181	72
10459	72
1053	72
10910	72
10979	72
1406	72
1676	72
2165	72
2201	72
23163	72
23309	72
23404	72
23426	72
23564	72
23581	72
25865	72
26019	72
2805	72
2812	72
3018	72
3176	72
3364	72
3821	72
3963	72
4053	72
406949	72
406977	72
4100	72
4152	72
51386	72
51750	72
5225	72
5494	72
5553	72
5711	72
735	72
7423	72
7818	72
80025	72
80208	72
8335	72
8407	72
84823	72
8887	72
9266	72
9445	72
9448	72
9463	72
9495	72
10370	71
10580	71
10938	71
11253	71
11284	71
113235	71
124540	71
128	71
1512	71
1615	71
1646	71
1718	71
1738	71
1741	71
1834	71
22918	71
22925	71
23365	71
2517	71
2691	71
27324	71
29997	71
311	71
3188	71
3189	71
32	71
3373	71
38	71
4059	71
406912	71
407039	71
4140	71
4485	71
4508	71
4720	71
4744	71
4867	71
494327	71
4998	71
5046	71
5141	71
51429	71
51474	71
51514	71
5324	71
54576	71
54806	71
55120	71
5537	71
55666	71
55746	71
55802	71
56999	71
57697	71
6881	71
7006	71
7032	71
7325	71
7434	71
783	71
826	71
8673	71
8794	71
8930	71
9135	71
9294	71
9456	71
9688	71
9739	71
9997	71
10109	70
10121	70
10342	70
10445	70
10587	70
10611	70
11143	70
1293	70
140690	70
1501	70
1528	70
1617	70
1740	70
200576	70
2047	70
2188	70
2195	70
224	70
22820	70
23788	70
2580	70
2815	70
29904	70
29924	70
3094	70
3239	70
333932	70
3442	70
3448	70
3737	70
3824	70
4046	70
406915	70
4650	70
4719	70
4736	70
4801	70
50604	70
50855	70
51107	70
51520	70
5351	70
55226	70
55553	70
55818	70
5626	70
5641	70
5655	70
5699	70
57122	70
57634	70
5920	70
6050	70
6154	70
6196	70
6229	70
6396	70
64321	70
660	70
7022	70
7223	70
779	70
7839	70
79840	70
81704	70
8208	70
84676	70
8666	70
8870	70
8893	70
9210	70
9223	70
9356	70
976	70
10060	69
10215	69
10313	69
10477	69
10487	69
115653	69
1241	69
1302	69
1579	69
165918	69
1690	69
1999	69
2107	69
23543	69
23650	69
2523	69
25898	69
2673	69
2696	69
27338	69
2870	69
2892	69
3090	69
3274	69
3434	69
3638	69
4077	69
4778	69
4839	69
5073	69
51119	69
51151	69
51473	69
5314	69
55170	69
56848	69
57680	69
59343	69
5982	69
60528	69
6406	69
642	69
64326	69
6602	69
6767	69
6853	69
7443	69
8324	69
8351	69
83593	69
8519	69
8546	69
8968	69
9128	69
92609	69
9709	69
10312	68
10858	68
10956	68
10985	68
111	68
1114	68
11251	68
1154	68
1438	68
1497	68
1668	68
178	68
1907	68
2041	68
23062	68
2314	68
23332	68
25825	68
3062	68
3120	68
3446	68
3452	68
3913	68
4010	68
494336	68
51593	68
51602	68
5205	68
525	68
539	68
5511	68
5531	68
5909	68
6155	68
6342	68
6355	68
6519	68
6567	68
6636	68
6642	68
6879	68
7073	68
7301	68
80328	68
8318	68
84432	68
9055	68
9491	68
9568	68
9882	68
10084	67
10270	67
10474	67
10550	67
10578	67
10746	67
121340	67
1292	67
1363	67
1478	67
1831	67
2224	67
25777	67
25814	67
284119	67
2954	67
3001	67
30818	67
3207	67
3441	67
3443	67
3514	67
37	67
3751	67
378	67
3849	67
390	67
411	67
51100	67
51160	67
51162	67
51574	67
5162	67
5199	67
5330	67
5331	67
5352	67
5373	67
57491	67
5936	67
5980	67
6143	67
6152	67
6231	67
6237	67
6576	67
6877	67
7405	67
7456	67
7555	67
7750	67
83667	67
83706	67
8428	67
84464	67
84687	67
8520	67
892	67
9133	67
9211	67
101180976	66
10193	66
1032	66
10982	66
10988	66
1134	66
1182	66
1622	66
170506	66
1758	66
1879	66
23111	66
23352	66
23462	66
2356	66
24137	66
2588	66
2639	66
28951	66
2990	66
3008	66
306	66
3061	66
3713	66
3903	66
3988	66
406994	66
4482	66
4512	66
487	66
4987	66
5532	66
5538	66
5550	66
56172	66
5892	66
593	66
6013	66
6102	66
6206	66
64170	66
6883	66
7004	66
7319	66
7707	66
778	66
79109	66
81858	66
845	66
84617	66
8824	66
8894	66
9479	66
9826	66
10057	65
10083	65
10277	65
10347	65
10553	65
10560	65
10562	65
10724	65
10758	65
10933	65
11160	65
11167	65
1207	65
1677	65
1876	65
221037	65
23076	65
23308	65
23452	65
2596	65
26271	65
2917	65
2925	65
2960	65
3209	65
347733	65
3709	65
3745	65
3868	65
3985	65
444	65
4656	65
471	65
4862	65
50485	65
5081	65
5267	65
5529	65
55328	65
57504	65
5810	65
5947	65
6176	65
6324	65
6349	65
6818	65
7138	65
7171	65
728642	65
7375	65
7473	65
7812	65
80149	65
84441	65
8547	65
8565	65
9170	65
9400	65
9898	65
10228	64
10269	64
10346	64
10483	64
1059	64
10969	64
1105	64
114757	64
1186	64
1263	64
1288	64
151648	64
2051	64
2151	64
218	64
22846	64
22978	64
23085	64
23191	64
2354	64
23645	64
23710	64
2487	64
2581	64
25818	64
2672	64
269	64
2703	64
2707	64
29079	64
29117	64
29119	64
2935	64
3007	64
353	64
3614	64
3779	64
387082	64
406968	64
4084	64
4327	64
4809	64
491	64
501	64
5166	64
5223	64
5298	64
5305	64
5319	64
54820	64
55291	64
55770	64
56302	64
5645	64
566	64
574506	64
5754	64
5955	64
6036	64
6157	64
64210	64
6429	64
64806	64
6491	64
6529	64
6535	64
6753	64
6809	64
6866	64
7103	64
716	64
7204	64
7224	64
7372	64
7994	64
8242	64
8266	64
83605	64
84168	64
8557	64
8567	64
8615	64
8718	64
8793	64
8890	64
8997	64
9367	64
9520	64
9533	64
9780	64
9788	64
10051	63
10216	63
10238	63
10400	63
10645	63
107548112	63
108660406	63
10915	63
10984	63
11040	63
111674463	63
11274	63
1161	63
1272	63
1327	63
135228	63
158	63
1629	63
1825	63
2070	63
2181	63
2186	63
22872	63
22992	63
25803	63
25932	63
27342	63
2941	63
3053	63
3219	63
343	63
3714	63
372	63
3752	63
375790	63
3853	63
406920	63
4118	63
4538	63
4645	63
4774	63
5024	63
51024	63
5139	63
53905	63
55143	63
5528	63
554210	63
55630	63
55742	63
582	63
6318	63
6346	63
63976	63
6405	63
64223	63
6620	63
6640	63
6687	63
6733	63
6909	63
7060	63
7079	63
7703	63
7803	63
7936	63
81567	63
81848	63
8354	63
83596	63
83998	63
8604	63
9180	63
9289	63
9440	63
9476	63
9513	63
9757	63
9963	63
10054	62
10140	62
10803	62
10840	62
109504725	62
1119	62
11213	62
11316	62
1300	62
1804	62
181	62
1992	62
199713	62
201294	62
2173	62
2193	62
22809	62
22907	62
22930	62
23049	62
23089	62
23209	62
23408	62
26052	62
26136	62
284654	62
2897	62
2909	62
2961	62
29760	62
3249	62
3476	62
3796	62
406908	62
406980	62
4103	62
432	62
4536	62
4540	62
4637	62
4745	62
4779	62
4927	62
4942	62
5078	62
50807	62
51586	62
5179	62
5317	62
5367	62
54464	62
54659	62
54795	62
54888	62
54927	62
5495	62
55388	62
5652	62
56647	62
57082	62
5862	62
6139	62
6144	62
6165	62
6336	62
6369	62
6452	62
64798	62
6555	62
6751	62
730	62
7336	62
7384	62
781	62
7841	62
79147	62
79184	62
79977	62
8030	62
80310	62
8086	62
83540	62
8355	62
8357	62
83700	62
8470	62
8844	62
8991	62
90550	62
9459	62
962	62
9794	62
9928	62
9994	62
10087	61
10241	61
10252	61
10484	61
109	61
10961	61
1142	61
119	61
1431	61
1503	61
1733	61
192111	61
2069	61
221692	61
2294	61
23603	61
23683	61
26156	61
2864	61
28987	61
2946	61
3444	61
3483	61
3597	61
3763	61
3895	61
407013	61
4116	61
4250	61
4601	61
4616	61
4704	61
4724	61
4781	61
4782	61
5095	61
5126	61
5127	61
51547	61
51631	61
53981	61
55269	61
5565	61
55749	61
55959	61
56034	61
57118	61
57459	61
57704	61
57818	61
5989	61
6035	61
6142	61
6209	61
6228	61
6455	61
64919	61
6554	61
671	61
6813	61
7156	61
7278	61
7347	61
7398	61
80232	61
81027	61
81876	61
8337	61
8356	61
8402	61
8861	61
9111	61
9798	61
9943	61
10058	60
10267	60
10488	60
10558	60
1073	60
11006	60
11252	60
11309	60
127	60
134430	60
151306	60
1650	60
1837	60
200186	60
2219	60
229	60
23030	60
23081	60
2315	60
23152	60
23368	60
23396	60
23640	60
2822	60
2868	60
2937	60
3214	60
3267	60
3622	60
3680	60
407025	60
4125	60
4232	60
4325	60
4593	60
4811	60
4909	60
4913	60
4935	60
51652	60
51773	60
55876	60
55968	60
56946	60
57580	60
5860	60
5998	60
64109	60
6522	60
6563	60
6731	60
7764	60
8417	60
84661	60
8502	60
8536	60
8614	60
8692	60
8882	60
9132	60
9319	60
9369	60
9669	60
9685	60
9863	60
10038	59
10068	59
10072	59
10714	59
110283621	59
11136	59
114907	59
118429	59
161742	59
1737	59
1781	59
1974	59
219	59
23133	59
23210	59
23413	59
2533	59
25929	59
2618	59
26298	59
26471	59
265	59
27087	59
27125	59
2806	59
2939	59
2967	59
3437	59
3497	59
3910	59
406902	59
406954	59
4076	59
4624	59
5000	59
5033	59
50489	59
50813	59
5272	59
54443	59
54617	59
5496	59
55135	59
55183	59
55651	59
55806	59
6334	59
6873	59
6924	59
6993	59
7025	59
7090	59
7266	59
7290	59
7358	59
7389	59
79158	59
80279	59
84335	59
8775	59
8867	59
8892	59
9074	59
9077	59
911	59
9320	59
9690	59
9804	59
100507056	58
10055	58
10212	58
10393	58
10539	58
10592	58
10606	58
10772	58
10908	58
10912	58
109461478	58
11113	58
11224	58
11273	58
11343	58
1237	58
1240	58
139285	58
1393	58
1811	58
2045	58
212	58
2207	58
2222	58
22916	58
22931	58
22937	58
23192	58
23197	58
2323	58
2560	58
2817	58
2893	58
3236	58
3363	58
3449	58
391	58
442891	58
442918	58
4588	58
4671	58
4692	58
4802	58
51199	58
51393	58
5378	58
5452	58
547	58
5493	58
554213	58
5552	58
55669	58
5620	58
56300	58
57062	58
57105	58
57620	58
5805	58
5836	58
5923	58
5930	58
6239	58
6524	58
6557	58
6727	58
6795	58
6899	58
79784	58
8500	58
8819	58
8838	58
8879	58
9031	58
9140	58
9150	58
923	58
9230	58
9271	58
93974	58
9577	58
9738	58
9862	58
9948	58
10112	57
10148	57
101805488	57
10196	57
10464	57
10480	57
10598	57
10699	57
107963948	57
11151	57
1238	57
1290	57
129787	57
1537	57
1743	57
1892	57
1968	57
2178	57
220	57
22913	57
230	57
23047	57
23279	57
23347	57
23479	57
24144	57
25873	57
26993	57
2700	57
27243	57
2797	57
29956	57
3036	57
3067	57
3298	57
3493	57
3820	57
3860	57
4050	57
406885	57
406905	57
406999	57
4124	57
4298	57
4600	57
4620	57
4665	57
4794	57
4795	57
4829	57
51755	57
51765	57
5414	57
5464	57
56547	57
56945	57
57111	57
5798	57
5832	57
5899	57
5911	57
5954	57
608	57
6159	57
6357	57
6375	57
6499	57
6629	57
6870	57
6917	57
6964	57
6965	57
728655	57
7361	57
7385	57
7884	57
80204	57
8178	57
8409	57
8821	57
8872	57
9051	57
9104	57
9420	57
9557	57
9859	57
9969	57
10043	56
10095	56
10210	56
10768	56
10810	56
10894	56
108964933	56
11021	56
11128	56
112	56
116844	56
1174	56
1261	56
131	56
132789	56
1415	56
1638	56
167227	56
1780	56
1823	56
1946	56
197259	56
2218	56
2262	56
23	56
23035	56
23414	56
23557	56
23671	56
257397	56
26053	56
27336	56
27430	56
2760	56
2804	56
2975	56
3293	56
3507	56
364	56
3679	56
3682	56
3758	56
407028	56
407031	56
407054	56
407055	56
4074	56
442906	56
4651	56
5091	56
51010	56
51022	56
51144	56
51747	56
523	56
527	56
5274	56
54778	56
5514	56
55929	56
57019	56
57534	56
57679	56
5869	56
6238	56
6242	56
63826	56
64167	56
6425	56
64710	56
6712	56
6811	56
7023	56
715	56
7546	56
7855	56
79365	56
7979	56
8089	56
8165	56
8462	56
8490	56
8539	56
87178	56
8777	56
9114	56
9416	56
9700	56
9768	56
10001	55
101	55
1018	55
10276	55
10284	55
1060	55
10659	55
108663996	55
10927	55
11279	55
1175	55
117581	55
128674	55
131450	55
140803	55
146	55
1468	55
152330	55
1553	55
1747	55
175	55
1846	55
2036	55
2250	55
23013	55
23063	55
23114	55
2331	55
23481	55
23644	55
23678	55
2542	55
257194	55
25920	55
26119	55
26999	55
27335	55
2874	55
2877	55
28988	55
2994	55
30008	55
338557	55
3957	55
4008	55
4591	55
4733	55
4741	55
5096	55
515	55
51637	55
5189	55
5195	55
5202	55
526	55
55288	55
55605	55
55626	55
55922	55
5593	55
56924	55
57103	55
57132	55
57144	55
57178	55
57502	55
57575	55
5800	55
5996	55
60485	55
6164	55
6299	55
64398	55
64689	55
6834	55
6840	55
6907	55
694	55
719	55
7429	55
7726	55
7915	55
8099	55
822	55
83959	55
84059	55
8971	55
910	55
9183	55
9322	55
9397	55
9646	55
9672	55
9770	55
9810	55
10002	54
1015	54
1033	54
10541	54
10564	54
106728418	54
10713	54
10743	54
10783	54
10797	54
10847	54
10916	54
10939	54
11255	54
116986	54
1188	54
1298	54
1371	54
1613	54
166	54
1952	54
197131	54
2020	54
2037	54
2079	54
2108	54
2249	54
22863	54
23353	54
23394	54
2355	54
2584	54
2591	54
25930	54
25953	54
26040	54
26509	54
